date,%_Iron_Concentrate,Flotation_Column_05_Air_Flow,Flotation_Column_03_Air_Flow,Flotation_Column_07_Level,Flotation_Column_06_Air_Flow,Ore_Pulp_Density,Flotation_Column_01_Air_Flow,Ore_Pulp_Flow,%_Silica_Concentrate,%_Silica_Feed,Flotation_Column_02_Air_Flow,%_Iron_Feed,Flotation_Column_04_Air_Flow,Flotation_Column_07_Air_Flow,Amina_Flow,Starch_Flow,Ore_Pulp_pH
2017-04-08 12:25:40,63.35,296.978,249.39,322.542,300.321,1520568.7671,250.084,393176.0,3.4012707182,14.93,249.727,56.08,299.949,303.245,368.93,4318.69,9.85544
2017-04-08 12:26:00,63.35,297.46,249.585,324.975,300.561,1520560.9589,249.879,397155.0,3.3962983425,14.93,246.641,56.08,300.072,291.481,361.535,4314.45,9.85579
2017-04-08 12:26:20,63.35,297.51,250.557,333.729,300.481,1520553.1507,250.355,396027.0,3.3913259669,14.93,246.515,56.08,300.252,293.933,372.729,4365.52,9.85614
2017-04-08 12:26:40,63.35,297.485,251.587,344.112,300.333,1520545.3425,250.903,394043.0,3.3863535912,14.93,247.458,,300.349,298.286,385.387,4419.35,9.85649
2017-04-08 12:27:00,63.35,296.905,251.537,380.38,299.501,1520537.5342,250.25,394025.0,3.3813812155,14.93,259.488,56.08,299.972,301.469,391.312,4407.99,9.85684
2017-04-08 12:27:20,63.35,297.822,250.696,365.607,299.73,1520529.726,249.945,393719.0,3.3764088398,14.93,255.668,56.08,300.737,305.213,382.398,4404.81,9.85718
2017-04-08 12:27:40,63.35,298.739,249.856,350.834,299.959,1520521.9178,249.639,393413.0,3.3714364641,14.93,251.848,56.08,301.501,308.957,373.485,4417.16,9.85753
2017-04-08 12:28:00,63.35,299.516,249.083,337.038,300.089,1520514.1096,249.447,392971.0,3.3664640884,14.93,249.799,56.08,301.546,309.411,366.612,4469.88,9.85788
2017-04-08 12:28:20,63.35,299.673,248.612,327.575,299.775,1520506.3014,249.761,391925.0,3.3614917127,14.93,255.609,56.08,298.406,295.28,368.793,4465.72,9.85823
2017-04-08 12:28:40,63.35,300.986,248.511,321.409,300.255,1520498.4932000001,250.742,396083.0,3.356519337,14.93,254.303,56.08,299.922,292.602,368.755,4461.55,9.85858
2017-04-08 12:29:00,63.35,299.886,248.643,329.951,300.322,1520490.6849,249.443,393626.0,3.3515469613,14.93,246.275,56.08,300.058,304.237,385.739,4456.09,9.85892
2017-04-08 12:29:20,63.35,302.099,249.117,329.951,300.164,1520482.8767000001,249.633,387935.0,3.3465745856,14.93,250.86,56.08,299.742,307.082,383.544,4472.94,9.85927
2017-04-08 12:29:40,63.35,302.77,251.3,335.3,300.573,1520475.0684999998,249.824,397530.0,3.3416022099,14.93,251.367,56.08,299.707,294.19,390.401,4438.1,9.85962
2017-04-08 12:30:00,63.35,301.242,251.807,355.862,299.926,1520467.2603,250.056,395233.0,3.3366298343,14.93,249.18,56.08,298.394,294.448,380.842,4421.99,9.85997
2017-04-08 12:30:20,63.35,300.53,251.807,350.494,299.808,1520459.4521,250.29,399825.0,3.3316574586,14.93,251.555,56.08,299.7,297.892,376.554,4429.39,9.86032
2017-04-08 12:30:40,63.35,299.927,251.807,345.952,299.707,1520451.6438,250.488,403711.0,3.3266850829,14.93,253.564,56.08,300.806,300.806,372.925,4435.55,9.86067
2017-04-08 12:31:00,63.35,299.982,251.63,347.31,299.693,1520443.8356,250.461,403156.0,3.3217127072,14.93,253.717,56.08,300.653,300.57,374.081,4415.73,9.86101
2017-04-08 12:31:20,63.35,300.291,250.645,354.871,299.616,1520436.0274,250.306,400068.0,3.3167403315,14.93,254.566,56.08,299.804,299.258,380.514,4312.17,9.86136
2017-04-08 12:31:40,63.35,300.6,249.66,362.431,299.539,1520428.2192,250.152,396980.0,3.3117679558,14.93,255.415,56.08,298.955,297.945,386.947,4208.61,9.86171
2017-04-08 12:32:00,63.35,298.461,248.675,370.414,299.341,1520420.4109999998,250.195,400783.0,3.3067955801,14.93,249.974,56.08,299.121,290.916,389.607,4125.89,9.86206
2017-04-08 12:32:20,63.35,297.29,250.072,369.27,299.658,1520412.6027,250.008,400935.0,3.3018232044,14.93,248.404,56.08,301.179,293.828,381.202,2272.14,9.86241
2017-04-08 12:32:40,63.35,297.875,251.44,362.086,299.732,1520404.7945,249.537,403572.0,3.2968508287,14.93,249.0,56.08,301.856,298.827,377.33,1592.86,9.86275
2017-04-08 12:33:00,63.35,299.029,251.807,351.372,299.698,1520396.9863,249.485,403250.0,3.291878453,14.93,254.608,56.08,299.248,302.555,382.24,2449.77,9.8631
2017-04-08 12:33:20,63.35,300.014,251.572,341.32,299.927,1520389.1781000001,249.946,398319.0,3.2869060773,14.93,259.147,56.08,298.066,302.96,387.694,2651.62,9.86345
2017-04-08 12:33:40,63.35,301.084,251.097,329.68,299.927,1520381.3699,250.184,401648.0,3.2819337017,14.93,254.868,56.08,300.087,297.968,391.656,2657.97,9.8638
2017-04-08 12:34:00,63.35,299.992,249.161,344.028,299.632,1520373.5616000001,250.121,404599.0,3.276961326,14.93,251.283,56.08,300.806,296.486,376.703,2911.56,9.86415
2017-04-08 12:34:20,63.35,299.268,248.291,353.125,299.487,1520365.7533999998,250.049,405469.0,3.2719889503,14.93,250.269,56.08,300.806,296.631,368.652,3029.3,9.86442
2017-04-08 12:34:40,63.35,299.707,248.291,360.298,300.146,1520357.9452,250.269,393457.0,3.2670165746,14.93,248.071,56.08,300.586,296.411,390.015,3214.84,9.86465
2017-04-08 12:35:00,63.35,298.648,248.609,351.518,299.935,1520350.137,250.374,398119.0,3.2620441989,14.93,249.872,56.08,301.01,295.987,383.834,3268.44,9.86489
2017-04-08 12:35:20,63.35,297.844,249.229,342.79,299.736,1520342.3288,250.46,403013.0,3.2570718232,14.93,251.918,56.08,300.712,295.114,377.042,3327.8,9.86512
2017-04-08 12:35:40,63.35,300.13,251.181,348.202,299.969,1520334.5205,250.285,402066.0,3.2520994475,14.93,252.145,56.08,295.938,292.777,375.366,3347.82,9.86536
2017-04-08 12:36:00,63.35,300.011,251.419,352.387,300.202,1520326.7123,250.405,400796.0,3.2471270718,14.93,248.335,56.08,298.795,296.587,371.067,3336.16,9.86559
2017-04-08 12:36:20,63.35,299.927,251.587,355.332,300.366,1520318.9041,250.488,399902.0,3.2421546961,14.93,245.654,56.08,300.806,299.268,368.042,3328.13,9.86582
2017-04-08 12:36:40,63.35,301.133,251.523,356.936,300.109,1520311.0958999998,250.295,399817.0,3.2371823204,14.93,246.577,56.08,300.167,299.01,367.056,3314.43,9.86606
2017-04-08 12:37:00,63.35,303.449,250.898,364.585,299.359,1520303.2877,249.829,400292.0,3.2322099448,14.93,249.108,56.08,298.999,298.986,368.903,3290.67,9.86629
2017-04-08 12:37:20,63.35,302.589,249.006,381.859,298.843,1520295.4795000001,249.829,403044.0,3.2272375691,14.93,251.516,56.08,299.687,301.394,384.668,3304.43,9.86653
2017-04-08 12:37:40,63.35,302.344,248.511,364.712,299.487,1520287.6712,250.269,403711.0,3.2222651934,14.93,250.488,56.08,299.707,301.904,388.794,3332.03,9.86676
2017-04-08 12:38:00,63.35,302.35,248.591,363.75,299.481,1520279.8630000001,250.262,403433.0,3.2172928177,14.93,250.34,56.08,299.714,301.824,389.074,3331.96,9.86699
2017-04-08 12:38:20,63.35,302.47,250.021,346.694,299.361,1520272.0548,250.143,398508.0,3.212320442,14.93,247.719,56.08,299.833,300.394,394.039,3330.9,9.86723
2017-04-08 12:38:40,63.35,301.992,251.195,332.425,299.363,1520264.2466,250.001,395899.0,3.2073480663,14.93,245.988,56.08,299.927,298.22,396.891,3098.58,9.86746
2017-04-08 12:39:00,63.35,299.225,251.475,326.96,299.761,1520256.4383999999,249.937,397969.0,3.2023756906,14.93,246.815,56.08,299.927,296.107,387.819,2674.29,9.8677
2017-04-08 12:39:20,63.35,297.07,251.807,319.468,299.927,1520248.6301,250.269,390234.0,3.1974033149,14.93,245.654,56.08,299.927,301.245,371.704,4119.66,9.86793
2017-04-08 12:39:40,63.35,298.565,250.686,343.861,300.425,1520240.8219,250.118,392559.0,3.1924309392,14.93,245.156,56.08,299.802,298.256,377.931,4377.06,9.86817
2017-04-08 12:40:00,63.35,299.455,249.494,369.034,300.973,1520233.0137,249.937,397020.0,3.1874585635,14.93,244.943,56.08,299.791,299.326,377.798,4398.39,9.8684
2017-04-08 12:40:20,63.35,298.536,248.822,381.539,301.117,1520225.2055000002,249.893,398720.0,3.1824861878,14.93,245.919,56.08,299.927,304.505,370.585,4419.62,9.86864
2017-04-08 12:40:40,63.35,297.277,248.504,385.966,300.806,1520217.3972999998,250.039,392368.0,3.1775138122,14.93,247.652,56.08,299.923,303.658,372.351,4454.81,9.86887
2017-04-08 12:41:00,63.35,296.416,248.131,368.063,300.787,1520209.589,249.394,397790.0,3.1725414365,14.93,249.01,56.08,299.712,289.19,375.077,4443.41,9.8691
2017-04-08 12:41:20,63.35,296.535,249.68,354.902,300.311,1520201.7807999998,249.513,396202.0,3.1675690608,14.93,250.559,56.08,299.831,295.622,383.349,4407.48,9.86934
2017-04-08 12:41:40,63.35,296.752,250.997,343.471,299.944,1520193.9726,249.609,395291.0,3.1625966851,14.93,251.547,56.08,299.961,301.016,389.197,4370.4,9.86957
2017-04-08 12:42:00,63.35,297.376,251.354,339.215,300.033,1520186.1644000001,249.609,397194.0,3.1576243094,14.93,250.209,56.08,300.14,302.098,384.985,4328.89,9.86981
2017-04-08 12:42:20,63.35,298.001,251.711,334.959,300.122,1520178.3562,249.609,399097.0,3.1526519337,14.93,248.871,56.08,300.318,303.18,380.772,4287.38,9.87004
2017-04-08 12:42:40,63.35,300.011,251.807,333.813,300.492,1520170.5479000001,249.955,399763.0,3.147679558,14.93,252.426,56.08,300.366,304.262,378.359,4245.88,9.87028
2017-04-08 12:43:00,63.35,303.259,250.519,341.718,300.663,1520162.7397,249.696,401429.0,3.1427071823,14.93,249.829,56.08,300.08,302.691,384.749,4282.12,9.87051
2017-04-08 12:43:20,63.35,303.208,249.659,344.03,300.203,1520154.9315,249.475,402019.0,3.1377348066,14.93,248.447,56.08,299.969,301.214,389.266,4335.15,9.87074
2017-04-08 12:43:40,63.35,300.714,249.184,338.662,299.134,1520147.1232999999,249.712,401386.0,3.1327624309,14.93,253.791,56.08,300.088,300.515,390.586,4396.54,9.87098
2017-04-08 12:44:00,63.35,298.346,248.95,339.459,298.608,1520139.3151,249.829,403965.0,3.1277900552,14.93,256.079,56.08,300.032,299.816,392.186,4424.74,9.87244
2017-04-08 12:44:20,63.35,298.994,248.95,349.298,299.113,1520131.5068,249.892,408071.0,3.1228176796,14.93,252.606,56.08,299.611,298.351,391.489,4407.13,9.8751
2017-04-08 12:44:40,63.35,302.21,248.95,361.86,300.066,1520123.6986,250.011,410771.0,3.1178453039,14.93,246.651,56.08,299.016,296.207,388.511,4376.33,9.87776
2017-04-08 12:45:00,63.35,303.223,250.432,363.334,300.202,1520115.8904000001,250.378,414915.0,3.1128729282,14.93,244.611,56.08,300.31,294.874,378.882,4352.27,9.88041
2017-04-08 12:45:20,63.35,302.629,251.165,361.312,300.265,1520108.0821999998,250.37,415066.0,3.1079005525,14.93,245.743,56.08,300.687,297.266,384.552,4355.19,9.88307
2017-04-08 12:45:40,63.35,300.96,251.423,354.869,300.366,1520100.274,250.324,411523.0,3.1029281768,14.93,248.638,56.08,300.586,300.596,388.766,4313.65,9.88572
2017-04-08 12:46:00,63.35,297.58,251.584,339.105,300.366,1520092.4658,250.485,403582.0,3.0979558011,14.93,254.111,56.08,300.586,303.815,379.823,4240.23,9.88838
2017-04-08 12:46:20,63.35,300.721,250.268,342.642,299.673,1520084.6575,250.032,404792.0,3.0929834254,14.93,251.502,56.08,300.096,301.482,384.003,4280.15,9.89104
2017-04-08 12:46:40,63.35,301.114,248.772,345.283,299.356,1520076.8493000001,250.007,402408.0,3.0880110497,14.93,246.934,56.08,298.865,301.699,383.03,4296.88,9.89369
2017-04-08 12:47:00,63.35,300.793,248.511,346.0,299.638,1520069.0411,250.231,402196.0,3.083038674,14.93,242.641,56.08,298.288,303.737,391.095,4284.61,9.89635
2017-04-08 12:47:20,63.35,298.587,248.554,355.312,300.323,1520061.2329,249.984,409419.0,3.0780662983,14.93,247.533,56.08,299.927,302.579,369.535,4220.17,9.899
2017-04-08 12:47:40,63.35,298.473,248.781,360.991,300.096,1520053.4246999999,249.643,404024.0,3.0730939227,14.93,249.318,56.08,299.927,294.606,383.75,4169.33,9.90166
2017-04-08 12:48:00,63.35,299.574,249.574,359.544,299.74,1520045.6164,249.577,401403.0,3.068121547,14.93,249.678,56.08,299.927,289.629,393.759,4161.41,9.90432
2017-04-08 12:48:20,63.35,302.522,251.147,346.399,299.477,1520037.8081999999,250.007,403711.0,3.0631491713,14.93,248.092,56.08,299.801,291.848,389.468,4204.3,9.90697
2017-04-08 12:48:40,63.35,302.402,251.147,346.1,300.072,1520030.0,249.888,403711.0,3.0581767956,14.93,249.403,56.08,299.444,296.376,372.256,4202.19,9.90963
2017-04-08 12:49:00,63.35,301.019,251.147,346.557,299.885,1520340.0,249.709,403711.0,3.0532044199,14.93,248.122,56.08,299.749,304.509,378.487,4191.26,9.91229
2017-04-08 12:49:20,63.35,299.655,251.238,360.685,299.487,1520660.0,249.7,403711.0,3.0482320442,14.93,247.703,56.08,300.418,301.143,390.625,4191.01,9.91494
2017-04-08 12:49:40,63.35,299.76,251.03,377.687,299.643,1520970.0,249.829,403054.0,3.0432596685,14.93,249.714,56.08,300.754,289.147,391.057,4206.94,9.9176
2017-04-08 12:50:00,63.35,302.683,249.03,363.006,300.566,1521280.0,249.829,399157.0,3.0382872928,14.93,251.724,56.08,300.446,287.762,393.621,4232.42,9.92025
2017-04-08 12:50:20,63.35,302.877,248.47,356.761,300.644,1521600.0,249.829,398414.0,3.0333149171,14.93,252.004,56.08,299.841,290.834,392.605,4234.74,9.92291
2017-04-08 12:50:40,63.35,300.715,248.316,347.453,300.026,1521910.0,249.829,399443.0,3.0283425414,14.93,251.077,56.08,297.834,303.962,386.17,4237.82,9.92557
2017-04-08 12:51:00,63.35,297.478,251.372,334.348,299.927,1522230.0,250.214,400636.0,3.0233701657,14.93,245.151,56.08,299.243,305.694,391.015,4214.02,9.92822
2017-04-08 12:51:20,63.35,297.28,251.387,339.036,299.515,1522540.0,250.269,399802.0,3.0183977901,14.93,245.176,56.08,300.117,301.336,391.554,4208.1,9.93088
2017-04-08 12:51:40,63.35,297.599,250.895,346.319,299.048,1522860.0,250.252,398741.0,3.0134254144,14.93,246.273,56.08,300.814,296.745,390.49,4208.99,9.93354
2017-04-08 12:52:00,63.35,299.922,250.017,356.054,298.631,1523170.0,249.847,399023.0,3.0084530387,14.93,250.923,56.08,300.998,299.748,371.433,4281.57,9.93619
2017-04-08 12:52:20,63.35,299.845,249.478,358.956,299.016,1523480.0,250.155,399023.0,3.003480663,14.93,250.846,56.08,300.536,300.441,377.211,4229.53,9.93882
2017-04-08 12:52:40,63.35,299.768,248.939,361.857,299.401,1523800.0,250.463,399023.0,2.9985082873,14.93,250.769,56.08,300.074,301.134,382.988,4177.49,9.94145
2017-04-08 12:53:00,63.35,300.521,248.511,360.755,299.617,1524520.0,250.346,398541.0,2.9935359116,14.93,250.437,56.08,299.888,303.493,389.331,4129.4,9.94408
2017-04-08 12:53:20,63.35,301.685,250.384,351.734,299.928,1526800.0,250.38,399761.0,2.9885635359,14.93,250.71,56.08,299.926,303.545,390.009,4095.61,9.94671
2017-04-08 12:53:40,63.35,301.685,252.246,347.607,300.366,1529080.0,250.928,401660.0,2.9835911602,14.93,251.367,56.08,299.707,301.025,388.184,4072.27,9.94934
2017-04-08 12:54:00,63.35,299.591,251.384,342.042,300.12,1530660.0,250.558,401003.0,2.9786187845,14.93,248.166,56.08,299.584,302.626,388.868,4123.5,9.95197
2017-04-08 12:54:20,63.35,297.045,250.132,339.328,300.091,1532070.0,250.186,400488.0,2.9736464088,14.93,252.068,56.08,299.487,304.54,383.923,4148.45,9.9546
2017-04-08 12:54:40,63.35,295.8,249.17,346.691,300.232,1533470.0,250.004,399177.0,2.9686740331,14.93,259.396,56.08,299.755,304.791,379.101,4124.46,9.95723
2017-04-08 12:55:00,63.35,296.517,249.17,358.985,299.874,1534880.0,249.885,395675.0,2.9637016575,14.93,250.321,56.08,300.472,302.522,390.71,4118.12,9.95986
2017-04-08 12:55:20,63.35,299.578,248.798,364.401,299.829,1536290.0,250.077,397018.0,2.9587292818,14.93,244.358,56.08,301.425,299.11,391.986,4136.76,9.96249
2017-04-08 12:55:40,63.35,301.155,248.378,364.16,300.058,1537210.0,250.269,400375.0,2.9537569061,14.93,249.106,56.08,300.184,297.422,391.367,4143.92,9.96513
2017-04-08 12:56:00,63.35,301.904,252.246,360.298,300.366,1537790.0,250.049,389355.0,2.9487845304,14.93,250.928,56.08,300.366,292.236,390.015,4136.72,9.96776
2017-04-08 12:56:20,63.35,300.404,252.121,353.077,300.241,1538370.0,250.174,393023.0,2.9438121547,14.93,249.803,56.08,300.116,291.736,392.446,4126.26,9.97039
2017-04-08 12:56:40,63.35,299.581,250.562,339.205,299.624,1538950.0,250.164,399565.0,2.938839779,14.93,247.173,56.08,299.613,301.5,393.997,4068.27,9.97302
2017-04-08 12:57:00,63.35,299.927,248.95,329.951,299.048,1539530.0,250.049,403711.0,2.9338674033,14.93,245.215,56.08,299.268,312.671,393.677,4013.67,9.97565
2017-04-08 12:57:20,63.35,299.751,248.918,330.232,299.176,1540110.0,250.033,403647.0,2.9288950276,14.93,245.646,56.08,299.411,312.001,394.031,4008.66,9.97828
2017-04-08 12:57:40,63.35,298.444,248.681,332.32,300.126,1540690.0,249.914,403172.0,2.9239226519,14.93,248.854,56.08,300.48,307.011,396.672,3973.78,9.98091
2017-04-08 12:58:00,63.35,297.51,248.638,335.253,300.423,1541270.0,249.829,402832.0,2.9189502762,14.93,249.3,56.08,301.309,299.175,398.029,3932.76,9.98354
2017-04-08 12:58:20,63.35,297.442,249.291,336.209,299.624,1541850.0,250.17,402104.0,2.9139779006,14.93,246.277,56.08,301.124,290.154,398.056,3896.41,9.98617
2017-04-08 12:58:40,63.35,297.373,250.956,338.168,299.927,1542430.0,250.68,397298.0,2.9090055249,14.93,248.454,56.08,300.201,297.295,401.001,3887.49,9.9888
2017-04-08 12:59:00,63.35,298.944,252.363,351.175,300.234,1543010.0,250.371,397865.0,2.9040331492,14.93,251.654,56.08,299.927,304.906,401.001,3869.99,9.99143
2017-04-08 12:59:20,63.35,300.631,252.17,351.21,300.559,1543590.0,250.488,404476.0,2.8990607735,14.93,257.303,56.08,299.895,305.891,400.951,3874.17,9.99406
2017-04-08 12:59:40,63.35,302.209,249.487,342.096,299.612,1544170.0,250.488,400478.0,2.8940883978,14.93,249.7,56.08,298.791,299.262,399.198,3899.28,9.99669
2017-04-08 13:00:00,63.35,302.354,248.511,332.674,299.697,1544750.0,250.202,399405.0,2.8891160221,14.93,242.096,56.08,299.676,294.991,399.354,3855.25,9.99932
2017-04-08 13:00:20,63.35,302.595,248.511,330.975,300.085,1545330.0,250.206,402747.0,2.8841436464,14.93,245.542,56.08,300.602,294.229,399.562,3797.66,10.002
2017-04-08 13:00:40,63.35,303.309,248.511,333.367,300.324,1545910.0,250.444,407509.0,2.8791712707,14.93,254.709,56.08,300.959,294.587,399.232,3752.17,10.0046
2017-04-08 13:01:00,63.35,303.245,249.499,353.173,300.564,1546890.0,249.895,409716.0,2.874198895,14.93,248.118,56.08,301.025,304.537,401.366,3740.58,10.0072
2017-04-08 13:01:20,63.35,302.124,250.862,361.621,300.308,1547970.0,250.107,408565.0,2.8692265193,14.93,249.419,56.08,299.634,304.109,405.09,3852.88,10.0098
2017-04-08 13:01:40,63.35,300.916,251.551,360.804,300.253,1549040.0,250.375,406439.0,2.8642541436,14.93,251.56,56.08,299.006,302.69,406.809,3911.17,10.0119
2017-04-08 13:02:00,63.35,299.707,251.476,351.383,300.478,1550120.0,250.6,403538.0,2.859281768,14.93,253.361,56.08,299.381,301.564,406.183,3901.17,10.0132
2017-04-08 13:02:20,63.35,298.499,251.401,341.961,300.703,1551190.0,250.825,400636.0,2.8543093923,14.93,255.162,56.08,299.756,300.439,405.558,3885.85,10.0145
2017-04-08 13:02:40,63.35,299.633,250.525,341.417,300.417,1552270.0,250.604,400353.0,2.8493370166,14.93,254.88,56.08,299.862,302.0,406.353,3860.52,10.0159
2017-04-08 13:03:00,63.35,302.722,248.981,348.279,299.704,1553340.0,250.01,402254.0,2.8443646409,14.93,252.861,56.08,299.743,305.801,408.333,3830.92,10.0172
2017-04-08 13:03:20,63.35,303.269,248.511,354.806,299.606,1554420.0,249.96,404316.0,2.8393922652,14.93,250.347,56.08,300.034,307.547,409.481,3825.33,10.0185
2017-04-08 13:03:40,63.35,302.704,248.511,361.188,299.777,1555490.0,250.148,406450.0,2.8344198895,14.93,247.617,56.08,300.505,308.394,410.266,3815.21,10.0199
2017-04-08 13:04:00,63.35,302.062,248.933,362.93,299.947,1556570.0,250.269,407137.0,2.8294475138,14.93,247.057,56.08,300.693,307.077,410.532,3785.74,10.0212
2017-04-08 13:04:20,63.35,301.283,250.102,356.471,300.118,1557640.0,250.269,405266.0,2.8244751381,14.93,250.33,56.08,300.381,301.933,409.882,3744.35,10.0225
2017-04-08 13:04:40,63.35,300.503,251.272,350.012,300.288,1558720.0,250.269,403395.0,2.8195027624,14.93,253.604,56.08,300.069,296.788,409.233,3725.31,10.0238
2017-04-08 13:05:00,63.35,299.628,251.68,339.572,300.107,1559790.0,250.139,401675.0,2.8145303867,14.93,251.863,56.08,298.761,299.746,414.695,3762.64,10.0252
2017-04-08 13:05:20,63.35,299.268,251.448,343.239,300.073,1560870.0,249.766,402770.0,2.809558011,14.93,246.782,56.08,298.939,308.672,416.738,3815.97,10.0265
2017-04-08 13:05:40,63.35,299.735,250.354,354.619,300.307,1561940.0,249.765,404127.0,2.8045856354,14.93,245.137,56.08,300.111,304.245,416.516,3808.41,10.0278
2017-04-08 13:06:00,63.35,300.45,248.806,364.485,300.541,1563020.0,250.003,404762.0,2.7996132597,14.93,245.018,56.08,301.063,293.053,417.838,3778.77,10.0292
2017-04-08 13:06:20,63.35,298.249,248.77,362.455,299.547,1564090.0,249.919,402460.0,2.794640884,14.93,248.5,56.08,299.817,288.841,418.091,3750.72,10.0305
2017-04-08 13:06:40,63.35,297.262,249.243,356.237,298.986,1565150.0,249.897,400931.0,2.7896685083,14.93,250.725,56.08,298.963,289.025,418.842,3733.88,10.0318
2017-04-08 13:07:00,63.35,298.698,249.91,348.254,299.345,1566180.0,250.051,401273.0,2.7846961326,14.93,250.263,56.08,299.271,292.717,420.551,3702.54,10.0332
2017-04-08 13:07:20,63.35,300.133,250.576,340.271,299.704,1567210.0,250.204,401615.0,2.7797237569,14.93,249.802,56.08,299.579,296.409,422.26,3684.27,10.0345
2017-04-08 13:07:40,63.35,301.569,251.243,332.289,300.063,1568240.0,250.358,401957.0,2.7747513812,14.93,249.34,56.08,299.886,300.1,423.97,3675.37,10.0358
2017-04-08 13:08:00,63.35,302.216,251.878,326.427,300.295,1569270.0,250.488,401065.0,2.7697790055,14.93,249.588,56.08,300.076,302.975,423.446,3667.25,10.0372
2017-04-08 13:08:20,63.35,299.268,252.246,331.055,299.927,1570290.0,250.488,394922.0,2.7648066298,14.93,252.905,56.08,299.707,301.685,413.208,3664.06,10.0385
2017-04-08 13:08:40,63.35,300.545,249.873,343.43,299.927,1571320.0,249.576,396625.0,2.7598342541,14.93,249.802,56.08,299.89,296.939,417.264,3670.64,10.0398
2017-04-08 13:09:00,63.35,301.976,249.235,352.157,300.317,1572350.0,249.91,395585.0,2.7548618785,14.93,249.04,56.08,299.407,297.402,422.787,3622.72,10.0412
2017-04-08 13:09:20,63.35,302.313,249.052,353.839,300.304,1573380.0,250.081,393376.0,2.7498895028,14.93,249.702,56.08,300.176,298.295,423.415,3586.42,10.0425
2017-04-08 13:09:40,63.35,300.795,248.95,349.578,299.927,1574410.0,249.829,393513.0,2.7449171271,14.93,250.865,56.08,301.789,299.268,419.777,3550.11,10.0438
2017-04-08 13:10:00,63.35,298.777,248.95,347.789,299.927,1575440.0,249.829,397628.0,2.7399447514,14.93,251.221,56.08,302.027,301.76,419.447,3479.17,10.0452
2017-04-08 13:10:20,63.35,298.382,250.537,347.056,299.927,1576470.0,249.685,397394.0,2.7349723757,14.93,248.483,56.08,301.259,302.351,424.119,3500.87,10.0465
2017-04-08 13:10:40,65.88,300.292,251.578,354.456,299.716,1577500.0,250.03,394422.0,2.73,14.93,249.078,56.08,300.806,303.387,423.712,3613.01,10.0478
2017-04-08 13:11:00,65.88,301.651,251.807,362.505,299.546,1578530.0,250.488,393548.0,2.73,14.93,250.598,56.08,300.746,304.997,420.532,3706.19,10.0491
2017-04-08 13:11:20,65.88,299.743,251.807,362.505,299.785,1579550.0,250.488,398634.0,2.73,14.93,247.498,56.08,300.508,305.951,420.532,3708.98,10.0502
2017-04-08 13:11:40,65.88,298.01,249.612,371.522,299.927,1580580.0,249.89,388893.0,2.73,14.93,245.654,56.08,297.573,297.741,428.29,3718.08,10.0512
2017-04-08 13:12:00,65.88,297.79,249.231,366.444,300.086,1581610.0,249.988,390461.0,2.73,14.93,248.597,56.08,298.722,299.078,426.868,3723.83,10.0523
2017-04-08 13:12:20,65.88,297.51,248.95,355.884,300.366,1582640.0,250.269,395508.0,2.73,14.93,253.784,56.08,301.245,303.003,422.974,3732.42,10.0534
2017-04-08 13:12:40,65.88,297.466,248.95,352.443,300.278,1583670.0,250.224,395920.0,2.73,14.93,253.652,56.08,301.289,303.224,423.342,3715.85,10.0545
2017-04-08 13:13:00,65.88,296.969,248.843,336.363,299.927,1584700.0,250.102,397559.0,2.73,14.93,253.072,56.08,300.449,303.941,425.696,3650.33,10.0555
2017-04-08 13:13:20,65.88,296.101,249.159,332.106,299.797,1585730.0,250.139,399288.0,2.73,14.93,252.905,56.08,299.106,303.832,427.025,3656.79,10.0566
2017-04-08 13:13:40,65.88,297.253,251.732,325.038,299.353,1586290.0,249.872,403790.0,2.73,14.93,246.184,56.08,300.366,304.278,426.517,3669.56,10.0577
2017-04-08 13:14:00,65.88,298.66,252.246,329.276,299.268,1586720.0,249.829,405868.0,2.73,14.93,242.543,56.08,300.27,302.021,427.967,3666.47,10.0588
2017-04-08 13:14:20,65.88,300.085,252.246,337.328,299.268,1587160.0,249.829,407451.0,2.73,14.93,240.049,56.08,300.152,299.171,429.616,3662.23,10.0598
2017-04-08 13:14:40,65.88,301.786,250.011,353.017,300.013,1587600.0,249.829,401957.0,2.73,14.93,241.431,56.08,298.954,300.091,431.757,3615.2,10.0609
2017-04-08 13:15:00,65.88,300.85,248.583,357.531,300.489,1588040.0,250.196,397031.0,2.73,14.93,248.872,56.08,300.225,298.015,434.1,3659.3,10.062
2017-04-08 13:15:20,65.88,298.679,248.358,354.148,300.249,1588470.0,250.354,398539.0,2.73,14.93,251.933,56.08,301.55,297.05,434.432,3699.2,10.0631
2017-04-08 13:15:40,65.88,297.251,248.477,352.056,299.654,1588910.0,250.115,404410.0,2.73,14.93,247.886,56.08,301.312,298.954,433.11,3682.29,10.0641
2017-04-08 13:16:00,65.88,296.505,250.758,356.679,299.833,1589350.0,250.395,400983.0,2.73,14.93,246.407,56.08,300.381,303.118,432.739,3549.05,10.0652
2017-04-08 13:16:20,65.88,300.376,251.615,353.735,299.679,1589790.0,250.117,401592.0,2.73,14.93,247.181,56.08,300.035,296.419,437.902,3337.14,10.0663
2017-04-08 13:16:40,65.88,302.971,251.484,351.363,299.587,1590220.0,249.928,403324.0,2.73,14.93,248.125,56.08,299.897,292.017,441.619,3186.68,10.0674
